2000000000,128,0,0
2000000000,129,0,0
2000000000,130,0,0
2000000000,131,0,0
2000000000,132,0,0
2000000000,133,0,0
2000000000,134,0,0
2000000000,135,0,0
2000010000,128,0,0
2000010000,129,0,0
2000010000,130,0,0
2000010000,131,0,0
2000010000,132,0,0
2000010000,133,0,0
2000010000,134,0,0
2000010000,135,0,0
2000020000,128,0,0
2000020000,129,0,0
2000020000,130,0,0
2000020000,131,0,0
2000020000,132,0,0
2000020000,133,0,0
2000020000,134,0,0
2000020000,135,0,0
2000030000,128,0,0
2000030000,129,0,0
2000030000,130,0,0
2000030000,131,0,0
2000030000,132,0,0
2000030000,133,0,0
2000030000,134,0,0
2000030000,135,0,0
2000040000,128,1,18
2000040000,129,0,0
2000040000,130,0,0
2000040000,131,1,38
2000040000,132,0,0
2000040000,133,0,0
2000040000,134,0,0
2000040000,135,0,0
2000050000,128,0,0
2000050000,129,0,0
2000050000,130,0,0
2000050000,131,0,0
2000050000,132,0,0
2000050000,133,1,15
2000050000,134,0,0
2000050000,135,0,0
2000060000,128,1,63
2000060000,129,0,0
2000060000,130,1,21
2000060000,131,0,0
2000060000,132,0,0
2000060000,133,0,0
2000060000,134,1,42
2000060000,135,0,0
2000070000,128,1,177
2000070000,129,1,14
2000070000,130,2,181
2000070000,131,1,54
2000070000,132,0,0
2000070000,133,1,26
2000070000,134,0,0
2000070000,135,0,0
2000080000,128,0,0
2000080000,129,0,0
2000080000,130,0,0
2000080000,131,2,42
2000080000,132,0,0
2000080000,133,0,0
2000080000,134,1,22
2000080000,135,0,0
2000090000,128,2,17
2000090000,129,2,40
2000090000,130,0,0
2000090000,131,1,4
2000090000,132,0,0
2000090000,133,1,38
2000090000,134,1,55
2000090000,135,1,4
2000100000,128,1,12
2000100000,129,2,195
2000100000,130,0,0
2000100000,131,2,42
2000100000,132,0,0
2000100000,133,1,15
2000100000,134,1,99
2000100000,135,0,0
2000110000,128,0,0
2000110000,129,0,0
2000110000,130,0,0
2000110000,131,1,3
2000110000,132,0,0
2000110000,133,0,0
2000110000,134,0,0
2000110000,135,0,0
2000120000,128,0,0
2000120000,129,1,3
2000120000,130,0,0
2000120000,131,0,0
2000120000,132,0,0
2000120000,133,1,6
2000120000,134,0,0
2000120000,135,2,35
2000130000,128,0,0
2000130000,129,0,0
2000130000,130,0,0
2000130000,131,0,0
2000130000,132,0,0
2000130000,133,1,19
2000130000,134,1,60
2000130000,135,1,2
2000140000,128,0,0
2000140000,129,0,0
2000140000,130,1,17
2000140000,131,0,0
2000140000,132,0,0
2000140000,133,0,0
2000140000,134,1,18
2000140000,135,2,37
2000150000,128,0,0
2000150000,129,0,0
2000150000,130,1,4
2000150000,131,0,0
2000150000,132,1,46
2000150000,133,0,0
2000150000,134,0,0
2000150000,135,2,97
2000160000,128,0,0
2000160000,129,0,0
2000160000,130,1,108
2000160000,131,0,0
2000160000,132,0,0
2000160000,133,0,0
2000160000,134,1,21
2000160000,135,1,79
2000170000,128,0,0
2000170000,129,1,61
2000170000,130,1,9
2000170000,131,0,0
2000170000,132,0,0
2000170000,133,0,0
2000170000,134,2,153
2000170000,135,0,0
2000180000,128,0,0
2000180000,129,1,28
2000180000,130,3,90
2000180000,131,0,0
2000180000,132,0,0
2000180000,133,0,0
2000180000,134,1,52
2000180000,135,1,9
2000190000,128,1,37
2000190000,129,0,0
2000190000,130,2,125
2000190000,131,1,1
2000190000,132,0,0
2000190000,133,0,0
2000190000,134,0,0
2000190000,135,0,0
2000200000,128,2,103
2000200000,129,1,2
2000200000,130,2,30
2000200000,131,0,0
2000200000,132,0,0
2000200000,133,0,0
2000200000,134,1,13
2000200000,135,0,0
2000210000,128,0,0
2000210000,129,0,0
2000210000,130,4,151
2000210000,131,1,92
2000210000,132,1,18
2000210000,133,0,0
2000210000,134,3,149
2000210000,135,2,49
2000220000,128,0,0
2000220000,129,0,0
2000220000,130,5,382
2000220000,131,0,0
2000220000,132,1,119
2000220000,133,1,16
2000220000,134,2,196
2000220000,135,0,0
2000230000,128,0,0
2000230000,129,1,66
2000230000,130,2,118
2000230000,131,2,49
2000230000,132,2,209
2000230000,133,1,38
2000230000,134,2,67
2000230000,135,1,21
2000240000,128,0,0
2000240000,129,1,64
2000240000,130,1,107
2000240000,131,1,11
2000240000,132,0,0
2000240000,133,0,0
2000240000,134,1,3
2000240000,135,1,9
2000250000,128,1,28
2000250000,129,0,0
2000250000,130,3,51
2000250000,131,0,0
2000250000,132,0,0
2000250000,133,0,0
2000250000,134,0,0
2000250000,135,0,0
2000260000,128,0,0
2000260000,129,0,0
2000260000,130,1,23
2000260000,131,1,11
2000260000,132,0,0
2000260000,133,0,0
2000260000,134,0,0
2000260000,135,1,16
2000270000,128,0,0
2000270000,129,0,0
2000270000,130,0,0
2000270000,131,0,0
2000270000,132,0,0
2000270000,133,0,0
2000270000,134,1,6
2000270000,135,0,0
2000280000,128,0,0
2000280000,129,0,0
2000280000,130,0,0
2000280000,131,0,0
2000280000,132,0,0
2000280000,133,1,4
2000280000,134,0,0
2000280000,135,2,43
2000290000,128,0,0
2000290000,129,1,8
2000290000,130,1,1
2000290000,131,0,0
2000290000,132,1,13
2000290000,133,1,96
2000290000,134,0,0
2000290000,135,2,220
2000300000,128,1,37
2000300000,129,1,15
2000300000,130,2,23
2000300000,131,3,69
2000300000,132,1,122
2000300000,133,1,11
2000300000,134,0,0
2000300000,135,1,131
2000310000,128,0,0
2000310000,129,0,0
2000310000,130,4,150
2000310000,131,2,61
2000310000,132,0,0
2000310000,133,0,0
2000310000,134,0,0
2000310000,135,2,10
2000320000,128,0,0
2000320000,129,0,0
2000320000,130,0,0
2000320000,131,1,71
2000320000,132,0,0
2000320000,133,0,0
2000320000,134,0,0
2000320000,135,1,1
2000330000,128,1,21
2000330000,129,0,0
2000330000,130,0,0
2000330000,131,0,0
2000330000,132,1,108
2000330000,133,0,0
2000330000,134,0,0
2000330000,135,0,0
2000340000,128,0,0
2000340000,129,1,49
2000340000,130,2,47
2000340000,131,0,0
2000340000,132,0,0
2000340000,133,0,0
2000340000,134,0,0
2000340000,135,0,0
