2000000000,128,17,0
2000000000,128,18,0
2000000000,128,19,0
2000000000,128,20,0
2000000000,128,21,0
2000000000,128,22,0
2000000000,128,23,0
2000000000,128,24,0
2000000000,129,17,0
2000000000,129,18,0
2000000000,129,19,0
2000000000,129,20,0
2000000000,129,21,0
2000000000,129,22,0
2000000000,129,23,0
2000000000,129,24,0
2000000000,130,17,0
2000000000,130,18,0
2000000000,130,19,0
2000000000,130,20,0
2000000000,130,21,0
2000000000,130,22,0
2000000000,130,23,0
2000000000,130,24,0
2000000000,131,17,0
2000000000,131,18,0
2000000000,131,19,0
2000000000,131,20,0
2000000000,131,21,0
2000000000,131,22,0
2000000000,131,23,0
2000000000,131,24,0
2000000000,132,17,0
2000000000,132,18,0
2000000000,132,19,0
2000000000,132,20,0
2000000000,132,21,0
2000000000,132,22,0
2000000000,132,23,0
2000000000,132,24,0
2000000000,133,17,0
2000000000,133,18,0
2000000000,133,19,0
2000000000,133,20,0
2000000000,133,21,0
2000000000,133,22,0
2000000000,133,23,0
2000000000,133,24,0
2000000000,134,17,0
2000000000,134,18,0
2000000000,134,19,0
2000000000,134,20,0
2000000000,134,21,0
2000000000,134,22,0
2000000000,134,23,0
2000000000,134,24,0
2000000000,135,17,0
2000000000,135,18,0
2000000000,135,19,0
2000000000,135,20,0
2000000000,135,21,0
2000000000,135,22,0
2000000000,135,23,0
2000000000,135,24,0
2000010000,128,17,7196
2000010000,128,18,10172
2000010000,128,19,4896
2000010000,128,20,8384
2000010000,128,21,7396
2000010000,128,22,4192
2000010000,128,23,10798
2000010000,128,24,4192
2000010000,129,17,5240
2000010000,129,18,9881
2000010000,129,19,9432
2000010000,129,20,4192
2000010000,129,21,5654
2000010000,129,22,11994
2000010000,129,23,5360
2000010000,129,24,2336
2000010000,130,17,7018
2000010000,130,18,9222
2000010000,130,19,12263
2000010000,130,20,7949
2000010000,130,21,9432
2000010000,130,22,7840
2000010000,130,23,10480
2000010000,130,24,10121
2000010000,131,17,11499
2000010000,131,18,5032
2000010000,131,19,5960
2000010000,131,20,10480
2000010000,131,21,5540
2000010000,131,22,6061
2000010000,131,23,5468
2000010000,131,24,8079
2000010000,132,17,5540
2000010000,132,18,14281
2000010000,132,19,7675
2000010000,132,20,10796
2000010000,132,21,4312
2000010000,132,22,10351
2000010000,132,23,5240
2000010000,132,24,2170
2000010000,133,17,11307
2000010000,133,18,11528
2000010000,133,19,12334
2000010000,133,20,15534
2000010000,133,21,8140
2000010000,133,22,9181
2000010000,133,23,20004
2000010000,133,24,13064
2000010000,134,17,3144
2000010000,134,18,9852
2000010000,134,19,6288
2000010000,134,20,8384
2000010000,134,21,5537
2000010000,134,22,7865
2000010000,134,23,15567
2000010000,134,24,2721
2000010000,135,17,3036
2000010000,135,18,3511
2000010000,135,19,2798
2000010000,135,20,4192
2000010000,135,21,1408
2000010000,135,22,3144
2000010000,135,23,360
2000010000,135,24,5735
2000020000,128,17,11178
2000020000,128,18,23741
2000020000,128,19,21059
2000020000,128,20,21752
2000020000,128,21,19464
2000020000,128,22,16159
2000020000,128,23,19578
2000020000,128,24,16161
2000020000,129,17,37632
2000020000,129,18,42584
2000020000,129,19,54760
2000020000,129,20,36680
2000020000,129,21,41227
2000020000,129,22,53896
2000020000,129,23,44440
2000020000,129,24,36494
2000020000,130,17,12403
2000020000,130,18,21531
2000020000,130,19,23711
2000020000,130,20,19394
2000020000,130,21,21029
2000020000,130,22,17332
2000020000,130,23,21595
2000020000,130,24,18075
2000020000,131,17,28447
2000020000,131,18,26633
2000020000,131,19,29500
2000020000,131,20,34763
2000020000,131,21,19846
2000020000,131,22,27688
2000020000,131,23,17127
2000020000,131,24,24416
2000020000,132,17,31801
2000020000,132,18,47309
2000020000,132,19,46384
2000020000,132,20,47472
2000020000,132,21,30632
2000020000,132,22,39395
2000020000,132,23,50844
2000020000,132,24,30378
2000020000,133,17,24956
2000020000,133,18,17059
2000020000,133,19,25768
2000020000,133,20,20774
2000020000,133,21,17911
2000020000,133,22,16517
2000020000,133,23,28141
2000020000,133,24,27852
2000020000,134,17,50380
2000020000,134,18,38776
2000020000,134,19,46592
2000020000,134,20,52395
2000020000,134,21,38603
2000020000,134,22,41728
2000020000,134,23,61712
2000020000,134,24,33317
2000020000,135,17,33699
2000020000,135,18,23826
2000020000,135,19,26388
2000020000,135,20,26273
2000020000,135,21,19821
2000020000,135,22,24104
2000020000,135,23,25635
2000020000,135,24,32843
2000030000,128,17,16336
2000030000,128,18,31589
2000030000,128,19,25031
2000030000,128,20,39181
2000030000,128,21,26924
2000030000,128,22,27092
2000030000,128,23,32537
2000030000,128,24,25302
2000030000,129,17,86740
2000030000,129,18,77614
2000030000,129,19,103313
2000030000,129,20,74856
2000030000,129,21,88957
2000030000,129,22,99550
2000030000,129,23,84516
2000030000,129,24,81978
2000030000,130,17,49779
2000030000,130,18,77935
2000030000,130,19,62134
2000030000,130,20,66790
2000030000,130,21,59049
2000030000,130,22,66588
2000030000,130,23,56198
2000030000,130,24,68930
2000030000,131,17,57796
2000030000,131,18,54185
2000030000,131,19,56754
2000030000,131,20,64739
2000030000,131,21,44424
2000030000,131,22,53344
2000030000,131,23,38253
2000030000,131,24,50123
2000030000,132,17,87102
2000030000,132,18,97945
2000030000,132,19,99579
2000030000,132,20,97311
2000030000,132,21,100640
2000030000,132,22,83411
2000030000,132,23,111240
2000030000,132,24,85895
2000030000,133,17,52116
2000030000,133,18,37238
2000030000,133,19,52227
2000030000,133,20,46890
2000030000,133,21,47683
2000030000,133,22,43777
2000030000,133,23,55689
2000030000,133,24,41181
2000030000,134,17,70784
2000030000,134,18,52072
2000030000,134,19,63890
2000030000,134,20,69403
2000030000,134,21,53407
2000030000,134,22,60388
2000030000,134,23,75298
2000030000,134,24,44937
2000030000,135,17,55139
2000030000,135,18,47511
2000030000,135,19,56780
2000030000,135,20,53846
2000030000,135,21,47466
2000030000,135,22,60824
2000030000,135,23,53848
2000030000,135,24,68276
2000040000,128,17,41440
2000040000,128,18,58497
2000040000,128,19,59367
2000040000,128,20,67032
2000040000,128,21,50108
2000040000,128,22,46172
2000040000,128,23,49956
2000040000,128,24,53111
2000040000,129,17,145269
2000040000,129,18,146994
2000040000,129,19,157864
2000040000,129,20,128430
2000040000,129,21,166392
2000040000,129,22,160293
2000040000,129,23,138879
2000040000,129,24,139770
2000040000,130,17,70162
2000040000,130,18,110686
2000040000,130,19,89382
2000040000,130,20,92634
2000040000,130,21,84201
2000040000,130,22,90244
2000040000,130,23,77846
2000040000,130,24,91986
2000040000,131,17,109838
2000040000,131,18,108515
2000040000,131,19,101779
2000040000,131,20,110060
2000040000,131,21,88197
2000040000,131,22,96196
2000040000,131,23,72837
2000040000,131,24,81299
2000040000,132,17,119838
2000040000,132,18,121257
2000040000,132,19,136602
2000040000,132,20,127467
2000040000,132,21,141188
2000040000,132,22,114550
2000040000,132,23,142720
2000040000,132,24,117753
2000040000,133,17,81314
2000040000,133,18,60570
2000040000,133,19,73855
2000040000,133,20,71385
2000040000,133,21,65592
2000040000,133,22,66703
2000040000,133,23,82309
2000040000,133,24,55853
2000040000,134,17,123292
2000040000,134,18,97616
2000040000,134,19,114052
2000040000,134,20,111170
2000040000,134,21,94999
2000040000,134,22,115148
2000040000,134,23,114886
2000040000,134,24,82393
2000040000,135,17,88098
2000040000,135,18,75297
2000040000,135,19,98870
2000040000,135,20,90757
2000040000,135,21,80710
2000040000,135,22,83672
2000040000,135,23,85172
2000040000,135,24,109323
2000050000,128,17,55972
2000050000,128,18,66775
2000050000,128,19,72669
2000050000,128,20,86801
2000050000,128,21,68041
2000050000,128,22,60447
2000050000,128,23,64684
2000050000,128,24,70011
2000050000,129,17,216686
2000050000,129,18,232043
2000050000,129,19,229742
2000050000,129,20,213873
2000050000,129,21,249556
2000050000,129,22,237097
2000050000,129,23,216883
2000050000,129,24,211034
2000050000,130,17,98294
2000050000,130,18,133724
2000050000,130,19,107894
2000050000,130,20,110709
2000050000,130,21,102248
2000050000,130,22,114488
2000050000,130,23,105762
2000050000,130,24,113388
2000050000,131,17,154240
2000050000,131,18,157545
2000050000,131,19,152751
2000050000,131,20,153636
2000050000,131,21,125382
2000050000,131,22,139658
2000050000,131,23,110298
2000050000,131,24,138154
2000050000,132,17,159782
2000050000,132,18,156057
2000050000,132,19,181072
2000050000,132,20,180887
2000050000,132,21,192757
2000050000,132,22,174913
2000050000,132,23,191092
2000050000,132,24,154918
2000050000,133,17,105898
2000050000,133,18,88789
2000050000,133,19,93954
2000050000,133,20,113310
2000050000,133,21,84639
2000050000,133,22,81735
2000050000,133,23,110151
2000050000,133,24,71818
2000050000,134,17,216713
2000050000,134,18,166598
2000050000,134,19,193862
2000050000,134,20,189964
2000050000,134,21,171042
2000050000,134,22,196110
2000050000,134,23,204528
2000050000,134,24,155911
2000050000,135,17,114371
2000050000,135,18,110622
2000050000,135,19,123531
2000050000,135,20,129026
2000050000,135,21,117252
2000050000,135,22,110452
2000050000,135,23,116140
2000050000,135,24,142192
2000060000,128,17,65747
2000060000,128,18,72015
2000060000,128,19,77927
2000060000,128,20,98980
2000060000,128,21,81249
2000060000,128,22,72318
2000060000,128,23,72761
2000060000,128,24,81164
2000060000,129,17,296090
2000060000,129,18,326227
2000060000,129,19,321014
2000060000,129,20,317983
2000060000,129,21,347392
2000060000,129,22,334393
2000060000,129,23,310606
2000060000,129,24,312380
2000060000,130,17,149909
2000060000,130,18,178100
2000060000,130,19,155701
2000060000,130,20,137449
2000060000,130,21,142117
2000060000,130,22,151800
2000060000,130,23,147186
2000060000,130,24,149035
2000060000,131,17,187568
2000060000,131,18,199632
2000060000,131,19,195606
2000060000,131,20,198635
2000060000,131,21,173966
2000060000,131,22,188603
2000060000,131,23,151764
2000060000,131,24,176211
2000060000,132,17,197468
2000060000,132,18,184003
